"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EST","Estonia","ESENC","Self-employed","PERSA","Persons, seasonally adjusted","Q","Quarterly","2012-Q3","Q3-2012","PER","Persons","3","thousands",,,55.6,,
"EST","Estonia","ESENC","Self-employed","PERSA","Persons, seasonally adjusted","Q","Quarterly","2012-Q4","Q4-2012","PER","Persons","3","thousands",,,57.2,,
"EST","Estonia","ESENC","Self-employed","PERSA","Persons, seasonally adjusted","Q","Quarterly","2013-Q1","Q1-2013","PER","Persons","3","thousands",,,57,,
"EST","Estonia","ESENC","Self-employed","PERSA","Persons, seasonally adjusted","Q","Quarterly","2013-Q2","Q2-2013","PER","Persons","3","thousands",,,58.1,,
"EST","Estonia","ESENC","Self-employed","PERSA","Persons, seasonally adjusted","Q","Quarterly","2013-Q3","Q3-2013","PER","Persons","3","thousands",,,54.9,,
"EST","Estonia","ESENC","Self-employed","PERSA","Persons, seasonally adjusted","Q","Quarterly","2013-Q4","Q4-2013","PER","Persons","3","thousands",,,58.1,,
"EST","Estonia","ESENC","Self-employed","PERSA","Persons, seasonally adjusted","Q","Quarterly","2014-Q1","Q1-2014","PER","Persons","3","thousands",,,55.8,,
"EST","Estonia","ESENC","Self-employed","PERSA","Persons, seasonally adjusted","Q","Quarterly","2014-Q2","Q2-2014","PER","Persons","3","thousands",,,56.6,,
"EST","Estonia","ESENC","Self-employed","PERSA","Persons, seasonally adjusted","Q","Quarterly","2014-Q3","Q3-2014","PER","Persons","3","thousands",,,58.8,,
"EST","Estonia","ESENC","Self-employed","PERSA","Persons, seasonally adjusted","Q","Quarterly","2014-Q4","Q4-2014","PER","Persons","3","thousands",,,58.5,,
"EST","Estonia","ESENC","Self-employed","PERSA","Persons, seasonally adjusted","Q","Quarterly","2015-Q1","Q1-2015","PER","Persons","3","thousands",,,62.7,,
"EST","Estonia","ESENC","Self-employed","PERSA","Persons, seasonally adjusted","Q","Quarterly","2015-Q2","Q2-2015","PER","Persons","3","thousands",,,59.6,,
"EST","Estonia","ESENC","Self-employed","PERSA","Persons, seasonally adjusted","Q","Quarterly","2015-Q3","Q3-2015","PER","Persons","3","thousands",,,60.6,,
"EST","Estonia","ESENC","Self-employed","PERSA","Persons, seasonally adjusted","Q","Quarterly","2015-Q4","Q4-2015","PER","Persons","3","thousands",,,57,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","1995-Q1","Q1-1995","PER","Persons","3","thousands",,,42.7,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","1995-Q2","Q2-1995","PER","Persons","3","thousands",,,43.1,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","1995-Q3","Q3-1995","PER","Persons","3","thousands",,,43.9,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","1995-Q4","Q4-1995","PER","Persons","3","thousands",,,45.1,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","1996-Q1","Q1-1996","PER","Persons","3","thousands",,,45.3,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","1996-Q2","Q2-1996","PER","Persons","3","thousands",,,46.5,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","1996-Q3","Q3-1996","PER","Persons","3","thousands",,,47.1,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","1996-Q4","Q4-1996","PER","Persons","3","thousands",,,46.6,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","1997-Q1","Q1-1997","PER","Persons","3","thousands",,,47.6,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","1997-Q2","Q2-1997","PER","Persons","3","thousands",,,48.4,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","1997-Q3","Q3-1997","PER","Persons","3","thousands",,,49.6,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","1997-Q4","Q4-1997","PER","Persons","3","thousands",,,50.9,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","1998-Q1","Q1-1998","PER","Persons","3","thousands",,,52.6,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","1998-Q2","Q2-1998","PER","Persons","3","thousands",,,53.7,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","1998-Q3","Q3-1998","PER","Persons","3","thousands",,,50.9,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","1998-Q4","Q4-1998","PER","Persons","3","thousands",,,50.9,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","1999-Q1","Q1-1999","PER","Persons","3","thousands",,,50.9,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","1999-Q2","Q2-1999","PER","Persons","3","thousands",,,51.4,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","1999-Q3","Q3-1999","PER","Persons","3","thousands",,,48,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","1999-Q4","Q4-1999","PER","Persons","3","thousands",,,48.8,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2000-Q1","Q1-2000","PER","Persons","3","thousands",,,52.6,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2000-Q2","Q2-2000","PER","Persons","3","thousands",,,47.3,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2000-Q3","Q3-2000","PER","Persons","3","thousands",,,50.9,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2000-Q4","Q4-2000","PER","Persons","3","thousands",,,53.7,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2001-Q1","Q1-2001","PER","Persons","3","thousands",,,50.4,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2001-Q2","Q2-2001","PER","Persons","3","thousands",,,42.8,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2001-Q3","Q3-2001","PER","Persons","3","thousands",,,47.1,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2001-Q4","Q4-2001","PER","Persons","3","thousands",,,52,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2002-Q1","Q1-2002","PER","Persons","3","thousands",,,50.7,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2002-Q2","Q2-2002","PER","Persons","3","thousands",,,39.8,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2002-Q3","Q3-2002","PER","Persons","3","thousands",,,41.7,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2002-Q4","Q4-2002","PER","Persons","3","thousands",,,52.7,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2003-Q1","Q1-2003","PER","Persons","3","thousands",,,55.8,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2003-Q2","Q2-2003","PER","Persons","3","thousands",,,49.7,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2003-Q3","Q3-2003","PER","Persons","3","thousands",,,48.6,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2003-Q4","Q4-2003","PER","Persons","3","thousands",,,57.7,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2004-Q1","Q1-2004","PER","Persons","3","thousands",,,61.7,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2004-Q2","Q2-2004","PER","Persons","3","thousands",,,58.9,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2004-Q3","Q3-2004","PER","Persons","3","thousands",,,56.4,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2004-Q4","Q4-2004","PER","Persons","3","thousands",,,55.1,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2005-Q1","Q1-2005","PER","Persons","3","thousands",,,52.2,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2005-Q2","Q2-2005","PER","Persons","3","thousands",,,47.6,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2005-Q3","Q3-2005","PER","Persons","3","thousands",,,46.4,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2005-Q4","Q4-2005","PER","Persons","3","thousands",,,48.6,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2006-Q1","Q1-2006","PER","Persons","3","thousands",,,56.4,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2006-Q2","Q2-2006","PER","Persons","3","thousands",,,55.1,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2006-Q3","Q3-2006","PER","Persons","3","thousands",,,49.5,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2006-Q4","Q4-2006","PER","Persons","3","thousands",,,51.2,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2007-Q1","Q1-2007","PER","Persons","3","thousands",,,60.4,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2007-Q2","Q2-2007","PER","Persons","3","thousands",,,65.2,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2007-Q3","Q3-2007","PER","Persons","3","thousands",,,57.9,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2007-Q4","Q4-2007","PER","Persons","3","thousands",,,57.2,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2008-Q1","Q1-2008","PER","Persons","3","thousands",,,54.6,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2008-Q2","Q2-2008","PER","Persons","3","thousands",,,48.5,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2008-Q3","Q3-2008","PER","Persons","3","thousands",,,51.7,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2008-Q4","Q4-2008","PER","Persons","3","thousands",,,51.4,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2009-Q1","Q1-2009","PER","Persons","3","thousands",,,47.6,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2009-Q2","Q2-2009","PER","Persons","3","thousands",,,46.2,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2009-Q3","Q3-2009","PER","Persons","3","thousands",,,52.1,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2009-Q4","Q4-2009","PER","Persons","3","thousands",,,52.3,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2010-Q1","Q1-2010","PER","Persons","3","thousands",,,45.4,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2010-Q2","Q2-2010","PER","Persons","3","thousands",,,42.7,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2010-Q3","Q3-2010","PER","Persons","3","thousands",,,50.3,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2010-Q4","Q4-2010","PER","Persons","3","thousands",,,53.9,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2011-Q1","Q1-2011","PER","Persons","3","thousands",,,56.2,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2011-Q2","Q2-2011","PER","Persons","3","thousands",,,53.4,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2011-Q3","Q3-2011","PER","Persons","3","thousands",,,52.7,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2011-Q4","Q4-2011","PER","Persons","3","thousands",,,48.2,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2012-Q1","Q1-2012","PER","Persons","3","thousands",,,48.6,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2012-Q2","Q2-2012","PER","Persons","3","thousands",,,54.6,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2012-Q3","Q3-2012","PER","Persons","3","thousands",,,57.1,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2012-Q4","Q4-2012","PER","Persons","3","thousands",,,57.6,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2013-Q1","Q1-2013","PER","Persons","3","thousands",,,57.1,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2013-Q2","Q2-2013","PER","Persons","3","thousands",,,56.9,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2013-Q3","Q3-2013","PER","Persons","3","thousands",,,53.6,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2013-Q4","Q4-2013","PER","Persons","3","thousands",,,59.5,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2014-Q1","Q1-2014","PER","Persons","3","thousands",,,57.9,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2014-Q2","Q2-2014","PER","Persons","3","thousands",,,54.7,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2014-Q3","Q3-2014","PER","Persons","3","thousands",,,56.4,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2014-Q4","Q4-2014","PER","Persons","3","thousands",,,58.8,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2015-Q1","Q1-2015","PER","Persons","3","thousands",,,66.1,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2015-Q2","Q2-2015","PER","Persons","3","thousands",,,59.5,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2015-Q3","Q3-2015","PER","Persons","3","thousands",,,59.3,,
"EST","Estonia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2015-Q4","Q4-2015","PER","Persons","3","thousands",,,55.6,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","1995-Q1","Q1-1995","PER","Persons","3","thousands",,,298.65,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","1995-Q2","Q2-1995","PER","Persons","3","thousands",,,291.43,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","1995-Q3","Q3-1995","PER","Persons","3","thousands",,,316.37,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","1995-Q4","Q4-1995","PER","Persons","3","thousands",,,303.57,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","1996-Q1","Q1-1996","PER","Persons","3","thousands",,,303.87,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","1996-Q2","Q2-1996","PER","Persons","3","thousands",,,324.55,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","1996-Q3","Q3-1996","PER","Persons","3","thousands",,,328.49,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","1996-Q4","Q4-1996","PER","Persons","3","thousands",,,318.18,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","1997-Q1","Q1-1997","PER","Persons","3","thousands",,,304.46,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","1997-Q2","Q2-1997","PER","Persons","3","thousands",,,313.13,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","1997-Q3","Q3-1997","PER","Persons","3","thousands",,,312.9,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","1997-Q4","Q4-1997","PER","Persons","3","thousands",,,323.42,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","1998-Q1","Q1-1998","PER","Persons","3","thousands",,,310.09,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","1998-Q2","Q2-1998","PER","Persons","3","thousands",,,307.09,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","1998-Q3","Q3-1998","PER","Persons","3","thousands",,,311.23,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","1998-Q4","Q4-1998","PER","Persons","3","thousands",,,314.11,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","1999-Q1","Q1-1999","PER","Persons","3","thousands",,,319.25,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","1999-Q2","Q2-1999","PER","Persons","3","thousands",,,321.03,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","1999-Q3","Q3-1999","PER","Persons","3","thousands",,,328.85,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","1999-Q4","Q4-1999","PER","Persons","3","thousands",,,321.03,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2000-Q1","Q1-2000","PER","Persons","3","thousands",,,312.26,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2000-Q2","Q2-2000","PER","Persons","3","thousands",,,309.76,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2000-Q3","Q3-2000","PER","Persons","3","thousands",,,318.61,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2000-Q4","Q4-2000","PER","Persons","3","thousands",,,322.39,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2001-Q1","Q1-2001","PER","Persons","3","thousands",,,304.45,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2001-Q2","Q2-2001","PER","Persons","3","thousands",,,308.13,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2001-Q3","Q3-2001","PER","Persons","3","thousands",,,310.06,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2001-Q4","Q4-2001","PER","Persons","3","thousands",,,301.13,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2002-Q1","Q1-2002","PER","Persons","3","thousands",,,303.21,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2002-Q2","Q2-2002","PER","Persons","3","thousands",,,299.73,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2002-Q3","Q3-2002","PER","Persons","3","thousands",,,316.63,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2002-Q4","Q4-2002","PER","Persons","3","thousands",,,316.11,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2003-Q1","Q1-2003","PER","Persons","3","thousands",,,321.45,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2003-Q2","Q2-2003","PER","Persons","3","thousands",,,317.41,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2003-Q3","Q3-2003","PER","Persons","3","thousands",,,331.04,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2003-Q4","Q4-2003","PER","Persons","3","thousands",,,318.55,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2004-Q1","Q1-2004","PER","Persons","3","thousands",,,308.54,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2004-Q2","Q2-2004","PER","Persons","3","thousands",,,317.65,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2004-Q3","Q3-2004","PER","Persons","3","thousands",,,322.1,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2004-Q4","Q4-2004","PER","Persons","3","thousands",,,318.03,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2005-Q1","Q1-2005","PER","Persons","3","thousands",,,317.88,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2005-Q2","Q2-2005","PER","Persons","3","thousands",,,321.53,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2005-Q3","Q3-2005","PER","Persons","3","thousands",,,330.19,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2005-Q4","Q4-2005","PER","Persons","3","thousands",,,341.66,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2006-Q1","Q1-2006","PER","Persons","3","thousands",,,343.39,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2006-Q2","Q2-2006","PER","Persons","3","thousands",,,349.2,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2006-Q3","Q3-2006","PER","Persons","3","thousands",,,333.92,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2006-Q4","Q4-2006","PER","Persons","3","thousands",,,344.5,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2007-Q1","Q1-2007","PER","Persons","3","thousands",,,336.45,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2007-Q2","Q2-2007","PER","Persons","3","thousands",,,339.27,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2007-Q3","Q3-2007","PER","Persons","3","thousands",,,337.34,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2007-Q4","Q4-2007","PER","Persons","3","thousands",,,365.02,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2008-Q1","Q1-2008","PER","Persons","3","thousands",,,362.9,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2008-Q2","Q2-2008","PER","Persons","3","thousands",,,335.03,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2008-Q3","Q3-2008","PER","Persons","3","thousands",,,361.28,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2008-Q4","Q4-2008","PER","Persons","3","thousands",,,360.58,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2009-Q1","Q1-2009","PER","Persons","3","thousands",,,361.36,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2009-Q2","Q2-2009","PER","Persons","3","thousands",,,352.77,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2009-Q3","Q3-2009","PER","Persons","3","thousands",,,370.46,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2009-Q4","Q4-2009","PER","Persons","3","thousands",,,374.57,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2010-Q1","Q1-2010","PER","Persons","3","thousands",,,386.28,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2010-Q2","Q2-2010","PER","Persons","3","thousands",,,367.53,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2010-Q3","Q3-2010","PER","Persons","3","thousands",,,370.58,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2010-Q4","Q4-2010","PER","Persons","3","thousands",,,384.8,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2011-Q1","Q1-2011","PER","Persons","3","thousands",,,383.99,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2011-Q2","Q2-2011","PER","Persons","3","thousands",,,371.85,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2011-Q3","Q3-2011","PER","Persons","3","thousands",,,377.15,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2011-Q4","Q4-2011","PER","Persons","3","thousands",,,409.93,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2012-Q1","Q1-2012","PER","Persons","3","thousands",,,424.8,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2012-Q2","Q2-2012","PER","Persons","3","thousands",,,435.1,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2012-Q3","Q3-2012","PER","Persons","3","thousands",,,420,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2012-Q4","Q4-2012","PER","Persons","3","thousands",,,425.5,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2013-Q1","Q1-2013","PER","Persons","3","thousands",,,433.09,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2013-Q2","Q2-2013","PER","Persons","3","thousands",,,447.36,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2013-Q3","Q3-2013","PER","Persons","3","thousands",,,430.08,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2013-Q4","Q4-2013","PER","Persons","3","thousands",,,427.02,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2014-Q1","Q1-2014","PER","Persons","3","thousands",,,433.07,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2014-Q2","Q2-2014","PER","Persons","3","thousands",,,443.33,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2014-Q3","Q3-2014","PER","Persons","3","thousands",,,450.2,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2014-Q4","Q4-2014","PER","Persons","3","thousands",,,454.09,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2015-Q1","Q1-2015","PER","Persons","3","thousands",,,454.89,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2015-Q2","Q2-2015","PER","Persons","3","thousands",,,451.33,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2015-Q3","Q3-2015","PER","Persons","3","thousands",,,466.88,,
"ISR","Israel","ESENC","Self-employed","PER","Persons","Q","Quarterly","2015-Q4","Q4-2015","PER","Persons","3","thousands",,,468.81,,
"RUS","Russia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2003-Q1","Q1-2003","PER","Persons","3","thousands",,,4154.593,,
"RUS","Russia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2003-Q2","Q2-2003","PER","Persons","3","thousands",,,5169.606,,
"RUS","Russia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2003-Q3","Q3-2003","PER","Persons","3","thousands",,,5360.696,,
"RUS","Russia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2003-Q4","Q4-2003","PER","Persons","3","thousands",,,4933.832,,
"RUS","Russia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2004-Q1","Q1-2004","PER","Persons","3","thousands",,,4539.165,,
"RUS","Russia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2004-Q2","Q2-2004","PER","Persons","3","thousands",,,5255.596,,
"RUS","Russia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2004-Q3","Q3-2004","PER","Persons","3","thousands",,,5812.061,,
"RUS","Russia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2004-Q4","Q4-2004","PER","Persons","3","thousands",,,4570.428,,
"RUS","Russia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2005-Q1","Q1-2005","PER","Persons","3","thousands",,,4811.019,,
"RUS","Russia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2005-Q2","Q2-2005","PER","Persons","3","thousands",,,5816.059,,
"RUS","Russia","ESENC","Self-employed","PER","Persons","Q","Quarterly","2005-Q3","Q3-2005","PER","Persons","3","thousands",,,5535.533,,
