"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FRA","France","P6","Exports of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2014-Q4","Q4-2014","PC_PNT","Percentage points","0","units",,,0.74,,
"FRA","France","P6","Exports of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2015-Q1","Q1-2015","PC_PNT","Percentage points","0","units",,,0.5,,
"FRA","France","P6","Exports of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2015-Q2","Q2-2015","PC_PNT","Percentage points","0","units",,,0.61,,
"FRA","France","P6","Exports of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2015-Q3","Q3-2015","PC_PNT","Percentage points","0","units",,,-0.06,,
"FRA","France","P6","Exports of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2015-Q4","Q4-2015","PC_PNT","Percentage points","0","units",,,0.32,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1991-Q1","Q1-1991","PC","Percentage","0","units",,,3.713016,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1991-Q2","Q2-1991","PC","Percentage","0","units",,,-5.231185,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1991-Q3","Q3-1991","PC","Percentage","0","units",,,3.986635,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1991-Q4","Q4-1991","PC","Percentage","0","units",,,0.402133,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1992-Q1","Q1-1992","PC","Percentage","0","units",,,0.987985,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1992-Q2","Q2-1992","PC","Percentage","0","units",,,-4.151239,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1992-Q3","Q3-1992","PC","Percentage","0","units",,,2.234481,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1992-Q4","Q4-1992","PC","Percentage","0","units",,,-4.209379,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1993-Q1","Q1-1993","PC","Percentage","0","units",,,-2.29588,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1993-Q2","Q2-1993","PC","Percentage","0","units",,,-1.556633,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1993-Q3","Q3-1993","PC","Percentage","0","units",,,-0.087854,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1993-Q4","Q4-1993","PC","Percentage","0","units",,,2.139511,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1994-Q1","Q1-1994","PC","Percentage","0","units",,,2.906133,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1994-Q2","Q2-1994","PC","Percentage","0","units",,,5.242616,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1994-Q3","Q3-1994","PC","Percentage","0","units",,,-0.794904,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1994-Q4","Q4-1994","PC","Percentage","0","units",,,0.694437,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1995-Q1","Q1-1995","PC","Percentage","0","units",,,3.773566,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1995-Q2","Q2-1995","PC","Percentage","0","units",,,1.252552,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1995-Q3","Q3-1995","PC","Percentage","0","units",,,0.403935,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1995-Q4","Q4-1995","PC","Percentage","0","units",,,1.684685,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1996-Q1","Q1-1996","PC","Percentage","0","units",,,1.384769,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1996-Q2","Q2-1996","PC","Percentage","0","units",,,0.536588,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1996-Q3","Q3-1996","PC","Percentage","0","units",,,2.353221,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1996-Q4","Q4-1996","PC","Percentage","0","units",,,4.645654,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1997-Q1","Q1-1997","PC","Percentage","0","units",,,1.716042,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1997-Q2","Q2-1997","PC","Percentage","0","units",,,3.139599,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1997-Q3","Q3-1997","PC","Percentage","0","units",,,5.246125,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1997-Q4","Q4-1997","PC","Percentage","0","units",,,1.476916,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1998-Q1","Q1-1998","PC","Percentage","0","units",,,2.198679,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1998-Q2","Q2-1998","PC","Percentage","0","units",,,1.62184,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1998-Q3","Q3-1998","PC","Percentage","0","units",,,-0.97314,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1998-Q4","Q4-1998","PC","Percentage","0","units",,,-1.513367,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1999-Q1","Q1-1999","PC","Percentage","0","units",,,0.548727,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1999-Q2","Q2-1999","PC","Percentage","0","units",,,5.220319,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1999-Q3","Q3-1999","PC","Percentage","0","units",,,2.358042,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1999-Q4","Q4-1999","PC","Percentage","0","units",,,2.119436,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2000-Q1","Q1-2000","PC","Percentage","0","units",,,4.850414,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2000-Q2","Q2-2000","PC","Percentage","0","units",,,3.56283,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2000-Q3","Q3-2000","PC","Percentage","0","units",,,1.828147,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","units",,,5.173833,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","units",,,-0.026947,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2001-Q2","Q2-2001","PC","Percentage","0","units",,,0.294939,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2001-Q3","Q3-2001","PC","Percentage","0","units",,,-0.046429,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2001-Q4","Q4-2001","PC","Percentage","0","units",,,1.006499,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2002-Q1","Q1-2002","PC","Percentage","0","units",,,-0.126346,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2002-Q2","Q2-2002","PC","Percentage","0","units",,,2.977746,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2002-Q3","Q3-2002","PC","Percentage","0","units",,,1.758831,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2002-Q4","Q4-2002","PC","Percentage","0","units",,,1.581948,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2003-Q1","Q1-2003","PC","Percentage","0","units",,,-2.736111,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2003-Q2","Q2-2003","PC","Percentage","0","units",,,-0.429947,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2003-Q3","Q3-2003","PC","Percentage","0","units",,,3.111969,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2003-Q4","Q4-2003","PC","Percentage","0","units",,,2.353792,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2004-Q1","Q1-2004","PC","Percentage","0","units",,,4.250046,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2004-Q2","Q2-2004","PC","Percentage","0","units",,,4.330768,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2004-Q3","Q3-2004","PC","Percentage","0","units",,,-1.673373,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2004-Q4","Q4-2004","PC","Percentage","0","units",,,0.791556,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2005-Q1","Q1-2005","PC","Percentage","0","units",,,2.20867,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2005-Q2","Q2-2005","PC","Percentage","0","units",,,1.754385,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2005-Q3","Q3-2005","PC","Percentage","0","units",,,3.976848,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2005-Q4","Q4-2005","PC","Percentage","0","units",,,1.839742,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2006-Q1","Q1-2006","PC","Percentage","0","units",,,3.164226,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","units",,,3.145155,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","units",,,2.837038,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","units",,,5.778218,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","units",,,-0.144001,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","units",,,2.622114,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","units",,,1.883765,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","units",,,0.649101,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","units",,,1.316601,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","units",,,-0.096441,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","units",,,-1.003954,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","units",,,-5.899559,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","units",,,-11.546582,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","units",,,-0.609193,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","units",,,3.465349,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","units",,,2.99613,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","units",,,2.792835,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","units",,,7.360382,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","units",,,1.523505,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","units",,,2.438541,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","units",,,2.16827,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","units",,,1.726244,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","units",,,0.806754,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","units",,,0.055194,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","units",,,1.537549,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","units",,,1.26765,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","units",,,0.804727,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","units",,,-1.632078,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","units",,,0.779971,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","units",,,0.921532,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","units",,,0.585113,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","units",,,2.044773,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","units",,,0.433981,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","units",,,0.404198,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","units",,,1.507493,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","units",,,1.350099,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","units",,,1.548482,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","units",,,1.795528,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","units",,,0.346323,,
"DEU","Germany","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","units",,,-0.642108,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1991-Q1","Q1-1991","PC","Percentage","0","units",,,19.319737,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1991-Q2","Q2-1991","PC","Percentage","0","units",,,16.724677,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1991-Q3","Q3-1991","PC","Percentage","0","units",,,7.497751,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1991-Q4","Q4-1991","PC","Percentage","0","units",,,2.616968,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1992-Q1","Q1-1992","PC","Percentage","0","units",,,-0.079264,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1992-Q2","Q2-1992","PC","Percentage","0","units",,,1.059391,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1992-Q3","Q3-1992","PC","Percentage","0","units",,,-0.64344,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1992-Q4","Q4-1992","PC","Percentage","0","units",,,-5.206929,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1993-Q1","Q1-1993","PC","Percentage","0","units",,,-8.289352,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1993-Q2","Q2-1993","PC","Percentage","0","units",,,-5.806763,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1993-Q3","Q3-1993","PC","Percentage","0","units",,,-7.946434,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1993-Q4","Q4-1993","PC","Percentage","0","units",,,-1.845231,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1994-Q1","Q1-1994","PC","Percentage","0","units",,,3.380775,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1994-Q2","Q2-1994","PC","Percentage","0","units",,,10.521038,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1994-Q3","Q3-1994","PC","Percentage","0","units",,,9.738911,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1994-Q4","Q4-1994","PC","Percentage","0","units",,,8.18632,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1995-Q1","Q1-1995","PC","Percentage","0","units",,,9.098262,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1995-Q2","Q2-1995","PC","Percentage","0","units",,,4.96202,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1995-Q3","Q3-1995","PC","Percentage","0","units",,,6.230428,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1995-Q4","Q4-1995","PC","Percentage","0","units",,,7.275117,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1996-Q1","Q1-1996","PC","Percentage","0","units",,,4.805717,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1996-Q2","Q2-1996","PC","Percentage","0","units",,,4.064628,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1996-Q3","Q3-1996","PC","Percentage","0","units",,,6.084985,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1996-Q4","Q4-1996","PC","Percentage","0","units",,,9.174087,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1997-Q1","Q1-1997","PC","Percentage","0","units",,,9.530812,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1997-Q2","Q2-1997","PC","Percentage","0","units",,,12.366694,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1997-Q3","Q3-1997","PC","Percentage","0","units",,,15.542617,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1997-Q4","Q4-1997","PC","Percentage","0","units",,,12.043912,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1998-Q1","Q1-1998","PC","Percentage","0","units",,,12.575554,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1998-Q2","Q2-1998","PC","Percentage","0","units",,,10.91894,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1998-Q3","Q3-1998","PC","Percentage","0","units",,,4.364454,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1998-Q4","Q4-1998","PC","Percentage","0","units",,,1.289082,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1999-Q1","Q1-1999","PC","Percentage","0","units",,,-0.346185,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1999-Q2","Q2-1999","PC","Percentage","0","units",,,3.182605,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1999-Q3","Q3-1999","PC","Percentage","0","units",,,6.653583,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1999-Q4","Q4-1999","PC","Percentage","0","units",,,10.587634,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2000-Q1","Q1-2000","PC","Percentage","0","units",,,15.318806,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2000-Q2","Q2-2000","PC","Percentage","0","units",,,13.50224,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2000-Q3","Q3-2000","PC","Percentage","0","units",,,12.914653,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","units",,,16.291936,,
"DEU","Germany","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","units",,,10.882347,,
